docno,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
e87a23353d0bf5786dfa62e51a3bbde12e306af0,2,2,2,,,,,,,
0458d7396272cb0939033246413e8176e994cb37,2,2,,,,,,,,
83e9565cede81b2b88a9fa241833135da142f4d3,2,2,2,2,,,,,,
6bd05cfa50eeae9e0348a7169b6951edb7c7b08f,2,,,,,,,,,
dd8823a3f6751c8f9a360df65a9a0fbbc93f019a,2,2,2,,,,,,,
19229afbce15d62bcf8d3afe84a2d47a0b6f1939,2,2,2,,,,,,,
0362542c6292b23a304c8b7940b1f12578aa99dd,2,2,2,2,,,,,,
3cf7e7d7abb79f1531642cee479f025de927f890,2,2,,,,,,,,
55d484c6fcc6fa00bdfe3dc8d579b870ad248f2e,2,2,,,,,,,,
aa48256a0da364967e5020497884b9a0c346684c,1,,,,,,,,,
8594d9d30039065f542ef9db62d1a840cf4c3562,2,2,1,,,,,,,
40e4cdf801076429e1c24e96878eac3d3b46ede0,2,2,2,2,2,2,,,,
165d3e8b152b65f631fcf93df1dbc137274cca20,2,,,,,,,,,
759b404c7ee83a5593d70eff4f904802225eb041,2,2,2,2,2,2,2,2,2,
2017e197153ce11096335f43333441c4c5389b12,2,,,,,,,,,
6da4a2c2decd92aadff777fa7aedb0ee6763395d,2,,,,,,,,,
a0930db353f1b4f57e0dde4c96965428df9f06a3,2,2,,,,,,,,
43c02f86d4acc7b4974bbd1f55d661977d29a6a3,2,2,2,2,2,2,2,,,
6c3c82374be11b1861a732e8de7af3a342aa2a1a,2,2,,,,,,,,
212646b83470cc14ee2f4323609dde8ee9f3c287,2,2,,,,,,,,
c681b4dbd705db71d9668e32e471eeeadfa1b939,2,,,,,,,,,
e0263dfa01eced5a8cefe896cff96a7076156d7b,2,2,,,,,,,,
f56d5950a2243627fac32732c67e1aef18b10d7f,2,,,,,,,,,
9afe81e3a498bc31cb749e7d7972ff319a730961,2,1,1,2,2,1,2,,,
aabb92e93bda4b4fcbf7a565399d00720f1e0a43,2,2,2,2,,,,,,
a94954b5a290e42e40b0d8876e8469b943e2b842,2,,,,,,,,,
2ab0ad7f6c3efa27fa3db899d733f8ba032b6c2c,2,2,,,,,,,,
12b664da8cc957957f184bcce988c8f605348ca6,,,,,,,,,,
96a864ddbfe53e3cf307d3d584abf6a4b954f366,1,1,,,,,,,,
b02f474196fb9bd61fa3d418a7ba8ac500e8d422,2,,,,,,,,,
bdfa1a62c964f19b5ce000d7812ba9f66456a4a4,2,,,,,,,,,
6b0c70fcb44f7c8092da0bf69a3838b3d0e55f3d,2,2,2,,,,,,,
1788dbda27d4cdb336cb0659cd169eb784c1663f,2,2,2,2,2,2,,,,
5cfd02a4757259a1243f36294dbf4e90f65110eb,2,2,2,2,,,,,,
9af30a31c6f5cee8411e707d8fbcfd5264bcb062,2,2,2,2,,,,,,
adfcf065e15fd3bc9badf6145034c84dfb08f204,2,2,2,2,,,,,,
540429bbb6e7624add6c73b29d89a89e23b088a8,2,2,2,,,,,,,
08a29c312e80a9cc8f0adc0b26ef4ec8f1073d4d,2,2,2,2,2,2,2,,,
5d9a3036181676e187c9c0ff995d8bed1db3557d,2,2,2,2,,,,,,
50edf8b3ef098cbc831ec59e354d295672e2d78a,2,2,2,,,,,,,
1a59ca238c64e4bae304240d7df787cf0345d50e,1,1,1,1,1,,,,,
eeaedfddff1e377e4eabaeb0e45cab4e9e5d6f65,2,2,,,,,,,,
bf8c315b264e030358f5b187aa0dadfa5f108743,2,2,2,2,2,2,2,2,,
66a68029af801a32e395affa4f830237c9856733,2,2,,,,,,,,
8415274c8fb370cbab84ad82ab2f469786ddee72,2,2,2,2,2,2,2,2,,
9ab7f43efd91c173279ab699b444741eefa906ce,2,2,2,2,2,2,2,,,
35fda76279d9962a2caeed17de5addbe6be22cea,2,2,2,2,2,,,,,
e9cc8f7ed9bf1ddc352450f4085d978ccefdc3b9,2,2,2,2,2,,,,,
a0afd098e7f56ae5e68ee2c95c2566af28064d54,2,2,,,,,,,,
ac062f118ed0eed8be213bf4f636a663d8e598a7,2,2,2,2,,,,,,
d4bcb9a7172d5bf7d34749e41b9dbc23c54d2c38,2,2,2,,,,,,,
fb1a4ed1d0a228d54e8529f7a0574c971679ed16,2,,,,,,,,,
548f3f92f12d4a2bd8ad746be9726583a8198e97,2,2,2,,,,,,,
79ddbeff892277592aa387045692e0a738ef9edf,2,2,2,2,2,2,2,2,2,
820dd95c833211be602d8da6458e42f6cc72e89f,2,2,,,,,,,,
675caa4d2763b3bdcc237c810f1f25746ae04a78,2,2,,,,,,,,
61d05d177958be9cd2738225d11ec9d5900cfc11,2,2,,,,,,,,
349e5453f7e6721ec4f4e8522dc06b649763557f,2,2,2,2,,,,,,
4583fa2cd070ba3305fb856490989a5e2b42dad8,2,,,,,,,,,
0f33302a25dbe97ac4864b970980840fcd30baff,2,2,2,2,,,,,,
fec7d1998f8a69a0e16e8a47c1d3a4c02022f054,1,1,1,1,1,,,,,
882fc664a40187972f2f610041eaa99724e810df,2,,,,,,,,,
ac1922ecfc158bb38963f01dd60d19c0aeaa05ff,2,2,2,2,2,,,,,
8ad544669304c8b3ceb49ad9ff56bb84427662a0,2,2,2,2,,,,,,
edc6e6ca57c4e0cfd028dfcd02a171c1154b5d7f,2,,,,,,,,,
e2e23e290e8ab1f5193d5c46f332280811118beb,2,,,,,,,,,
f3fc149f27478d40345de8d8ed6ca7dc17613998,1,1,2,,,,,,,
696ca58d93f6404fea0fc75c62d1d7b378f47628,2,2,2,2,2,2,2,,,
e5d15af10232f9e32adaadf4917c8514da9a4853,2,2,,,,,,,,
528e8ffb5f3cd4c564ff48f3d4d27a1ed0616bcd,2,2,,,,,,,,
4ff0bb48f0618cc5de95598f8f045e1a53f23268,2,,,,,,,,,
31e0238fe3ce96fb50c276bea35177cb3bfa0e95,2,,,,,,,,,
0b416839dd5fe5ee37cd2e1a564ca8fedcc13d68,2,2,2,2,2,,,,,
bd174ccc5f668c7351596dd14521178f514b7471,2,,,,,,,,,
d7c3c95d5b9c3c4fd8b07863d072d59804f2506a,2,,,,,,,,,
424287ce28c1232dcde8aea275e132cf2ec838bd,2,2,,,,,,,,
fbd0e0ad4e06902b10b6a157b9db92df577720f1,2,2,,,,,,,,
c34a87d3f1e0d95e634d4f5fb66953859151dbb2,2,2,2,,,,,,,
52bf4421c628d0a0c4bc116732025facd0a4c186,1,1,1,,,,,,,
9a8dbcfe52e24d631784ce9e129593c3fdd81023,2,2,,,,,,,,
e5727b8c560b6af16f7bcd133968829651e4bad5,2,2,2,,,,,,,
4c3b9af329ae16e852d089d4578e62428cc6fdbb,2,,,,,,,,,
8a66e7cccb3ee943eadc0ad4e7cc1ab05f298c98,1,2,,,,,,,,
36d6490a78b5123b9ab455c040a8ab902e3a3e1a,2,2,,,,,,,,
68b5fbe75891df4bb238eb1d44ba4181b89e8c83,2,2,,,,,,,,
d6308282b0d761ddd2cefa04d82d2cf9fde88253,2,2,2,2,2,,,,,
74ff7484bf8befd09493f81e0d71b8835824229f,2,2,2,2,2,2,2,2,2,
2b9e08e9cb68aaee4c52be62d7826b7738507130,2,2,,,,,,,,
60fac4e34b001fa1b1f8084c8b891d0f6400288e,2,,,,,,,,,
9de70a2b7ce37afe4d4a70a649341b8aaf817935,2,1,1,2,2,,,,,
0784ce0e17170dd2fe12bf99798af8cc904329dd,2,2,,,,,,,,
1affe9e85f78e80f80617f2c509b6a4839532d9e,2,2,,,,,,,,
4c3a6772394cb4b3e40e6be8685cd9a9a900d235,2,2,2,2,,,,,,
ac9f04999666b73eba7eea627f65b9ee10fff163,2,2,2,,,,,,,
5129350ec0bd8f1fe78a9b864865709f8d8de058,2,2,2,2,,,,,,
fc52257030e643343d4d85e58b2d1f6c6aa56850,1,1,1,1,1,1,,,,
ed31e1225f6a76b469dfe4d022b235dc70be4390,2,2,2,2,2,,,,,
e33d0b612aac8ab2784e253d346d884d25601feb,2,2,2,,,,,,,
e134ee175d191566851712e574b1faa7ab038cc6,1,1,1,2,,,,,,
9c062b93f213cbe9e13d2f1863ddcd1f0007211e,2,2,2,2,,,,,,
ad3d486e5927c3ad02bd2e5bb4b1a100e26353da,2,2,,,,,,,,
5c59c097dc36f0337f4527dd981ccca04a7027a6,2,2,,,,,,,,
a645210eaa35f767360c7404d39618090132a03f,2,2,2,2,,,,,,
3d08280ae82c2044c8dcc66d2be5a72c738e9cf9,,,,,,,,,,
c9d5604a0f2f39593b36b3adc7ab5fc42b1eae06,2,2,,,,,,,,
ec24f48f5fa70c22e30c1fb5e44ce2aea947810f,2,2,2,,,,,,,
5cad2ffb052fd8adf979018180145815c6ea466e,2,,,,,,,,,
04957e40d47ca89d38653e97f728883c0ad26e5d,2,2,,,,,,,,
728bf604d9200c440417df5623dafa1b11a79178,2,2,2,,,,,,,
77d6710b003a96d45e2ba028d21757f4c8caff94,2,2,,,,,,,,
cb72ae671c68f59a16e577274862721545114a27,1,1,1,1,1,1,,,,
6d95ed679dcdd72dec679184e21654702ce8f33d,2,2,2,,,,,,,
aa874e1c5bd25b5ea7d60fbcd2da5eb5378bfd4e,2,2,2,,,,,,,
749e68add69f95a23b6b050be5f6d08c350e4a41,1,,,,,,,,,
64d5c5793fb4b7dd9b832c2f151f56082f45ccc0,2,2,2,,,,,,,
6dd6032485aadc05cabef2d1c63257f054e7f9f2,2,2,1,1,1,1,1,1,2,1
5db7e2448039b5c1c76bbd1d3a47b94798d9859b,2,2,2,2,2,2,2,2,2,
154507a7222c60380dd895d85171722548fbc81f,2,2,2,,,,,,,
b413944a86b535b7ff38f1b93448f1038be5fcb9,2,2,2,2,2,,,,,
041cec1e9bf840aadfce2e4f3e3943f3d4bd8b98,2,,,,,,,,,
e5cf394ce95292b00bd32a2574724aa5759ac9d0,2,2,,,,,,,,
61704a94e044394e92e83446c7d567553bcf458a,2,2,,,,,,,,
1a32de7ea22b33ae4e6efe3391da19a71c58ea3f,2,,,,,,,,,
e6ed5edbc9bc75737f80532fcb715226c17a9f94,2,2,2,2,2,,,,,
5c1329c57e7763bd7bee13c58246487c080d80d9,1,1,,,,,,,,
3cb4c357df6c695c8f60c43398e7e6a540b82357,2,2,2,,,,,,,
5de1ee661beef29e2d91d3d4c7549ad95f3e4e48,2,2,,,,,,,,
790a5020f730491f6a2f35ef7a2bb8c18d42d963,2,2,,,,,,,,
21572190d298bf8658ea09172684d7baae2e4655,2,2,,,,,,,,
1d35850028ff93cad9418034689d585c9deba80e,2,2,,,,,,,,
e48ec7ddc685f5ed2bac3d67a3cd77fed68fec8c,2,,,,,,,,,
33f1a8d9f516c736eddfa292d922774220cb8bd6,2,2,2,2,2,2,2,2,2,2
908a10bffa59ea828627a186c42278cf17100de0,2,2,2,2,2,,,,,
d6caa5317ddeed815af8246cf9a87ed6ba6e9886,2,1,1,1,,,,,,
d494afb5e8272075cdde39af4b631a1238e0fb24,1,2,1,2,,,,,,
6651ecfd33e421507f889a726c4e1bb062499f0b,2,2,,,,,,,,
fd4be01f12d5d7839288bde30fb8fa2334eb5b0b,1,1,1,1,1,,,,,
3ba6c26f6d1c541960529d46317f510daaba7d23,,,,,,,,,,
d2fb2fa53021b2776da0fb8b53c54820ed3982cc,2,,,,,,,,,
c15933aa1651534e2bec2a2c37a63ae006558d76,2,,,,,,,,,
dcc96bb10ab8aff9f2673e1eb274f420741c332c,2,2,2,,,,,,,
d2bef4cd324942ac0ba0d9ed8724605096a15c32,2,2,,,,,,,,
aa39a6a7a67f1bfbb7109f783e72d65b26692d21,2,2,,,,,,,,
27d6b20365e3b9fb9120f5e3e2b94b8483f2c1c8,1,1,2,,,,,,,
cf16bd0cec6a4df6624b0b222127248b92d7a3d2,2,1,2,2,,,,,,
a43b46e0519671e5de823cf2a8a8ffafdf4f5aea,2,2,2,2,2,2,,,,
ff846a0d19b202a2e02b79e65c7d0579a38ca165,2,2,,,,,,,,
ee4b17775ef5eb4cb249d538d6398105fb95ba8c,1,2,1,1,1,1,,,,
545186ae1ab40dc75bc558bdcff531fd0331a091,2,2,2,,,,,,,
84acdacb6e0f40981c1980270a21a6d3e2adc9d8,2,,,,,,,,,
0681068a1b7220b6d61dc7fc5e56545c6d0f6321,2,,,,,,,,,
e049ae6d7d3e07536d096ebcd4ddf82e7c54a0ec,2,2,2,2,2,2,,,,
a95fcbc186b858f73a2ac3029a48517c15501273,2,,,,,,,,,
a5c2cb628b6ca18b9bac73754cf4c44bf291fd63,2,,,,,,,,,
9ff6154f20da226d99fb5c5ecac526cc4523d951,2,2,2,,,,,,,
5baca73c1350dad2b07a3484a9c3d5a7e8e9c642,1,2,1,2,,,,,,
f0ef82ba39a95c91c433a42797632fec9a4303de,,,,,,,,,,
0ca715ee8d241745bb950fd633e7934bc584ab3c,2,2,2,,,,,,,
ed53677cf439b6b92ecf51cb01cab4ecea253e22,2,,,,,,,,,
b073e7408a61b27b98695fed56a6314ff3c39080,2,2,2,,,,,,,
6bf5593d678592eda47b0a26d3dbed6fdfe998f0,1,1,1,1,1,,,,,
b8d41d393bbf90546abc614ab93a18c9bd3eaa74,2,2,2,2,2,,,,,
99ab08148569cf9c70ca4e59531fd5c972196dec,2,2,,,,,,,,
21a9be352c1a1c2e3f286d8c0d18e58d0a4c1753,1,1,1,,,,,,,
6d8ba92034df85cc932f8faea39507bd58f481c8,2,2,,,,,,,,
c6db024683f6669c319b525a4db74e9ba7be2351,2,2,2,2,2,2,,,,
05bf0a5947314308c8b31007785fb8e7a5508d35,2,2,2,2,2,2,,,,
9c8279d5e85ae2adcb52d76efb37f234664373b3,2,,,,,,,,,
78983b899635d796cd4cc06271b908c5d9d6984b,2,2,2,2,,,,,,
24441a0d34b2b2c149fd485bc84de6fe107414b7,2,2,2,2,2,2,,,,
6ee0e4147cd6dbac3b075131f6d82b645acd2e48,2,2,2,2,,,,,,
bb36b1e73c4c0aa190455b45548586b96bded2e9,2,2,2,,,,,,,
fdb9ba8cb02cf0616d6cc2de317fc4eed148df59,2,2,,,,,,,,
3a8502b2d906c347649e74baad6cba4cf26212bc,2,,,,,,,,,
24539adea14dd45362975ab50fc2befd8413df3e,2,2,2,2,2,2,2,2,,
65a900e6d2356bb9f07bb263897cf740e339cfcc,2,,,,,,,,,
ebc5e2d8c516e5392a5bada5890a9a406a3ed4b4,1,1,1,,,,,,,
125e8c90f9195bd356af78cd1b4b523e3a247516,,,,,,,,,,
d91f42a2c25e72e6e02d9e1f3769f8d076d2fa4d,2,,,,,,,,,
2c360c4f773789f3dc67510e6ab6328d7a75d57b,2,2,2,2,1,,,,,
a12b090fbeb3216b539652ce77bb9aef18aae65f,2,2,,,,,,,,
7f58dc4f911944458b7a9bbc567ac697a5f23374,2,2,2,2,,,,,,
c7a8db76b122c0dd0348da4a373b3670e73b979a,2,2,2,,,,,,,
a494b23f70cec7f5e69b971e9837fcecae5d128d,2,2,2,2,2,,,,,
e981f16fde9185373634b53d94baa1f9185ff890,2,2,,,,,,,,
a600817135a76810f15a15925e790de0d843e259,2,2,2,,,,,,,
15ed54dcf10510c077ba76581fd28c69f2c0968f,2,2,,,,,,,,
0923e93cd847a07471c7dd082f2a85f12bbd1974,,,,,,,,,,
6253c3bd7d3d929d209267204b43b53725744dbe,2,2,2,2,2,2,,,,
2dc4114f697c1bd15b8289bcc09eab9ec57e498b,2,,,,,,,,,
50cb3e51d8b41805621de4b41f24de5e51f13aec,2,2,2,2,1,1,2,,,
e868fbf32da8bec1f17c54c33eafaccc604c5116,,,,,,,,,,
d1db337bb2b3728d8227fb4ecae62322c0024082,2,2,,,,,,,,
5555ffdbd3f92f16f14f2a6574261e1dfea420c0,1,1,,,,,,,,
74f9a97f5a30895d1e4ebde9d7ce65f95bc1b62d,2,,,,,,,,,
3f78650742c5dee0dd6ce59ecfd3b80aff903d91,1,1,2,1,2,,,,,
b67013996f0a4bd01ef8488249de64a1fc4bf33c,2,2,,,,,,,,
a7cd7b1eb4039a6dcfbeb7a16773963f4292020f,2,2,2,,,,,,,
de65cdfd800066aa3d5b9b7c32ce88d5a2bdbb45,1,1,1,1,,,,,,
83943405355989e6e0a625f763fbb151ee28b489,1,1,1,,,,,,,
3e2f57763fa758a3f5c5a8704f7f569e74bc8e5b,2,2,2,2,,,,,,
e0314ee5840bbe4a722539c2ee060c9b820f1f1a,2,2,,,,,,,,
ea05ee1d63a5ade5e0c6f8949ec3d1e65c0c20e2,,,,,,,,,,
8a17bcf095a6e29e5e9e99ac7ab68aa464414b53,2,2,2,2,2,2,2,2,,
fde928c1223823843d5b3f19e1fb43b7ec84261e,2,,,,,,,,,
c382a1d53088ba4d8ee3cca7078cec326836b822,2,,,,,,,,,
b67b02196dcad63d70ecbf13abb0586013881f3c,2,2,2,2,2,,,,,
90d8d71448c4fa56ba5573bbac68698e5bba2686,2,2,2,,,,,,,
f3c29e3ca71be2286a90f81fdd48aedfe4078c5a,2,2,2,2,,,,,,
ccd937ca10b83794af36892872441311e0e59c17,2,,,,,,,,,
8b685222e564d9094d3b400af79af357f8d14d1e,2,2,2,2,,,,,,
a8b0890678c3422d4e72f970e274c33dd6983763,2,2,,,,,,,,
4b43c6cb4c19c4096c3b8cf601544b31d2eb952e,2,2,2,,,,,,,
ed8cf5a36e3f46a72cc61010973b3ddcc344350c,2,2,2,,,,,,,
85674c3df92986d27c54989fd4720edd1c158095,1,1,1,1,,,,,,
f4820acedba838b8ceb7295ea606e091120a6bae,2,2,,,,,,,,
91877b1912412f703769947899dc76ab9b050d60,2,2,2,2,2,2,2,2,,
1ec09123897a6d291989393ad47d7ea8177a1513,2,2,2,2,2,2,2,2,,
f0e04751c7d1c30d344eb1d41b3a86fbbef5ca7a,1,1,,,,,,,,
41d3c76a039de08e7b0d2eb9121c65b99d51341d,2,2,2,2,2,2,2,2,2,2
d2db459914550e92ccdbdbc08a388b7f3e63d8b4,2,2,2,2,,,,,,
e74d3b4372a3033c2411f4ecf47012632a74b9d1,2,2,2,2,,,,,,
c54d65d53d7ada275d34e1a7c53643ff0c82eb93,1,,,,,,,,,
b3b13f3e7bff346c6116cdd9158dd81cb489dafc,2,2,2,2,,,,,,
36bb1983dceb84f33d9adcf4ef032c9b0aeed1e4,2,2,2,,,,,,,
a5164e37ca5f6118052b6298265bb2ca4cedb298,2,2,2,,,,,,,
a0d5a2ba7594f33a4686a06cbf6fc513d3fd7fe9,2,2,2,2,2,2,,,,
07b5f81d600fdc71529c2cd933774cce2369bc84,1,1,,,,,,,,
060a67b258e4a201854ca6c0128c0fecfbf84fc9,2,2,2,2,,,,,,
d7c3098f185b67cd249b270544058a1b159653f8,2,,,,,,,,,
3171ec184b5fec0bc7b47356ad74d8598e858ddc,2,2,2,,,,,,,
6b50cdca6ac4c7b236d32088877b1a22bf5d731c,2,2,2,2,2,2,2,2,,
5e909230edb651ce77cbb6eac829ab5d465c9fc5,2,2,2,,,,,,,
f6fff1609a8524978ec1e4fb68867c59c85ffdea,2,,,,,,,,,
68a445e3773782b620301787e355c599bab00f62,2,,,,,,,,,
d2e7d37dac6b9eb313bd7918f162485111608bea,2,2,2,1,,,,,,
966c8e0432f9b6ea39f3158beed8e2f327d85ba4,2,,,,,,,,,
1e81233dc89ec3f8ec3b872ceda27662919df162,2,,,,,,,,,
3e532b80d4abafe7f662e3ea41d32f03d960e3b3,2,,,,,,,,,
5b40d76d09838f53c777e6ba2192ba1b11023dd9,2,,,,,,,,,
8ba580e2194ecdeab2dd4dbd37ff71de97a3b283,1,1,1,1,1,1,1,1,1,
22e4af41f008c88ee51cfb8009b7de9b80fc2f44,2,2,,,,,,,,
b741d1ae0e792a3a1e997cb727947758d5d0a823,2,2,2,2,,,,,,
eb0be77c21c81f1933ca6832e5b59aa798f09a03,2,,,,,,,,,
7e85baa97c2de1e35e63b83b254a8beaa4bef3d6,2,2,2,,,,,,,
9a14c5da74ad36390b8c5837a5477398cc90acad,2,2,,,,,,,,
3985df5d3be8c96e7e6ea83ab20cada776a54915,2,2,2,,,,,,,
e472904815fbd41453edfaa7aeb51f837987f6c7,2,2,2,2,,,,,,
9eb2ac3e9373418c8fcb1aa9e735054dfa9121cb,2,2,2,2,2,,,,,
4f4764c65b0bcc85fd917170cfe1af8b56b873ee,2,,,,,,,,,
f6dac1c52d3b07c993fe52513b8964f86e8fe381,,,,,,,,,,
d364ab4ee2d27563df8e901e718f57fbc129a6b3,2,2,,,,,,,,
233b66120c9723b4f22755e047edca4eb74764a8,2,,,,,,,,,
042e172bbd6692c34756ad84c01b8aced093ee9f,2,2,2,2,2,,,,,
b7dcefdb9be25b9fa64dc6b525ec8dbc19d77d0c,2,2,2,,,,,,,
2775d1f7d4ab19cbfe5696d668a99f4ae91d9b10,2,2,2,2,,,,,,
bd41ac2c0efb8e78451f17d5576ab0d907073841,2,2,2,,,,,,,
ad7ac5a603d373e7b7177f7c390bf51999efa23d,2,2,2,2,2,,,,,
f4756a2eedeb8a7cc8dac92dd15d08268e7a482e,1,1,1,,,,,,,
8bf3b8c08e2e7457ec2c9c3a2902cfc5ba5d8713,,,,,,,,,,
df7c3e4896e24e78c46a5d62abb4c82e636bf26c,2,2,2,2,2,,,,,
b12c439f6936f03b4c1165e42f49f892708d91a3,1,1,1,,,,,,,
0a843b7c5bbfa3d2a384a8d3568e79e86fd50866,2,2,,,,,,,,
5a54af2d0e0e168bd720fb6dc9c27b7a2704784a,2,,,,,,,,,
1c303ad33d5d1c534a8d056d6efb937759cddfa1,2,2,2,2,2,,,,,
d8e0b6b225b36cac23608b41a51e13ddb2746cbd,2,2,,,,,,,,
3c8d63464994a02b01dcb68a6aea7870d8fb9016,2,,,,,,,,,
173b5ae5702d5c2a4ff926a53b75dd3e47ed9ea9,2,,,,,,,,,
d5e14f4d7916bc54cef6c5ae861707c2750cdd44,2,2,2,2,2,,,,,
750f26d613d3bda4ce043944aa3ef358b0c5de68,1,1,,,,,,,,
c1c7a98c42c7a7ada90273491894b00506ed5046,2,2,2,2,,,,,,
b6c1a44b68ae34001cc55bafdfd3651d35a1c24a,2,2,2,2,2,2,2,2,,
f53aa1d2676689c94429944f6a69431f96e05ae1,2,2,2,,,,,,,
ce018f56565577e12d93eb070a86ec5c4d388464,2,,,,,,,,,
25b1d334c3e267d8d51a6f307594c57d874967bf,1,1,2,,,,,,,
186ad785cb1714ef7a1635d27d33aeaf213bf33e,2,2,2,2,2,2,1,2,2,
d22cd0d8f6dc2c771a0c8c5cd776444bb468d2cc,2,,,,,,,,,
e9b43cd29c4761223273cfec6ee9d475a167aa69,2,2,,,,,,,,
2a007b4f9f4c417a883561fe65bccef55607fad6,2,2,2,,,,,,,
40c0bab2595a146a5a46c89014172ced20b86866,2,2,,,,,,,,
97c04d359a89311c26381471c8e20107f3dd69ea,2,2,2,2,2,2,2,2,2,
f8c3bfc4447edad682de6f256a629013b2d49f66,2,,,,,,,,,
95ce4248df2932dd0cde1f50ceb065bc0d5d02a3,2,1,2,2,2,1,,,,
4faa787655334b6c16cad1163740add8f69563be,2,2,2,2,,,,,,
2f0a59a8f1119b395da5d2483e7b3ea77962ada9,2,2,2,2,,,,,,
693914b7f38c19585e35668fd626aecf62d4c5e7,2,2,2,,,,,,,
1ec3c533e569ff3bd8b2935df7eafb661a1ea5de,2,2,,,,,,,,
c8eb8f3b28f9c6e0b4dbebf17172709c6b6b3ab8,2,,,,,,,,,
a79a2c3e9f68832c87d5f8bcb83e8518a6cd1922,1,1,1,1,1,,,,,
6aacc4304ba6ac6e97bb68515fa3ba5ce37f79cd,2,2,,,,,,,,
419e7164b95979352b0fda7c6f9e30c4e06b782c,2,2,2,,,,,,,
79777fd5b433abe98adbbf53117ed604825b759b,2,,,,,,,,,
ec3f6deee88cfbaa7c74c4806eb483a395531c2a,2,2,,,,,,,,
af0342cfa13ccf049eb20893f83130f73187e337,1,1,,,,,,,,
74a763ecec9533542391c08a7b840330201f3574,2,,,,,,,,,
95c90a2fe671f40a6d7c4c9a3d664741513e1bbc,2,2,2,,,,,,,
2cb0b3019f04cfbf790d0ed8fa39f603bcfa4f7e,2,2,,,,,,,,
69b3e3ae4ce2351a85d1ed1c7f66526bd1437713,2,2,2,2,2,,,,,
12645e5fa05d68ec8fb047c9cd7a5138fe9f3ce3,2,2,,,,,,,,
3eda3b93c90dba68e1a8a50fa79d26155abd49db,1,1,1,2,,,,,,
cf700b45cd8f3bf93574bc35c6fdcc23bfcb39ed,2,2,2,2,,,,,,
870d2a33063a5bb55cc314855526c94043fc5429,2,2,2,2,,,,,,
10ce4e6f5369e70cf903d2f27bd766040ecfee66,2,2,,,,,,,,
4bbb91eb0fea54bd85774931e299efaaaa1b038f,2,,,,,,,,,
df075c91d9816282f49ab94a9d0b4faa74758e0c,,,,,,,,,,
895c568c28243716f1958585d95a37b729973c9d,1,1,,,,,,,,
5ab331c01ab12eab8e1afea3110b28143112838c,2,,,,,,,,,
398ea31c57854cffa9d267673cfaf9c1bd72bed4,2,,,,,,,,,
3a86c96e20544bc597fea6ff675a6caeb017a04d,2,2,2,2,,,,,,
7a0966ce97904ecf8c89eeedab8f90abea965ce5,2,2,2,2,,,,,,
26d7d8a8326f79ef48c4312972b96c26e56266ec,2,2,2,2,2,,,,,
1cdc7c02656c745dbf5d85b470b7a8a9b187eff0,2,2,1,,,,,,,
b11e1dd1bc042de964691c5e4886fca8866e74ae,1,2,1,2,,,,,,
bc5d3edb1b8aba7f95419888d40bd6e269a37e6b,2,2,2,2,2,2,2,2,,
29b7eebc893acd2c2596de227333480e7a118af8,2,2,,,,,,,,
6b45c1ffd379b145fdd12a375fdf84ee8f1560c4,2,,,,,,,,,
42db1ec146ecd8cca86e3b6e46e842edd1fee238,2,,,,,,,,,
23543d24a5ce003bb9c5d2225454b4225faa6e32,2,,,,,,,,,
b970d37aedb2ebd8994be912b01f5be5018e7dcb,2,2,2,2,,,,,,
ef7bfcae22b94e0d0e33b7ebbe05a9664f4009e5,2,2,,,,,,,,
6e1f7d5f63fd7adcaa898445a2b5db61b308955b,2,2,2,2,2,2,2,2,2,
aea6fffd4a003c4e501f07bee225b66c9124be3f,1,,,,,,,,,
12f77fcb438a1cb70ff7b8d683fa14928bcf82d8,2,2,2,2,2,,,,,
caa6e36f04cd1d1fe3348bcb774ba40607b9995a,2,2,2,,,,,,,
1669d64b031da75c7c7da84fd99aa31df03aa0e5,2,2,2,2,1,1,2,,,
9aef7952008e70c1f780dd558078e4c01b9fb3be,2,2,,,,,,,,
5be109d1cb7fc56c1143954ab60bd80b66688e81,2,2,2,,,,,,,
f8983539e91886d9ef44bb271fb9c14c99a3ac5c,2,,,,,,,,,
c6a9ca56c93323c0199dd22631d1cf731bdd7ec1,2,2,2,2,,,,,,
fe59fdcef5cdd0a88396186d284e84383a6566db,2,2,2,2,,,,,,
205d10d350f3cb81ee279f3d4578c573a1c2426f,2,2,2,2,2,,,,,
0640ae9e56030f8f5e42c12018a4e0f45e0563ed,2,,,,,,,,,
06ba0223515f68f260c35618885c33d985281062,2,,,,,,,,,
472262b370dd4a1043d23ac3c5ff836a2a11ca2e,2,2,,,,,,,,
db09226de98150909df9ea5c0c0f8f051434d2a7,2,2,,,,,,,,
2e3c324ed79c7a031bca4a7658d4c85aedaf5a5c,2,2,,,,,,,,
abbcb87e5a6c4e778bff0b2b11686bca0568fecd,2,2,,,,,,,,
16b699e94849c7bf9e00d96fdc4c4e391480d163,2,2,,,,,,,,
9660c75834ceab591fcc9d357f623c80c39ba8be,2,,,,,,,,,
c88e3f7b8cecfe7b8b2fa7a77965036be0b4f208,2,2,2,2,2,2,2,2,2,2
c8728fbd066584823134485c9808ca97b21143cc,2,,,,,,,,,
7233b3ad3d8224130756e07d95ee783a417db3f4,1,1,1,1,1,1,1,1,,
a9fa2c9172ad708d800105672c649a2d5f6854c1,2,2,2,2,,,,,,
